Sig1,Sig2,Sig3,Sig4,Sig5,Sig6,Sig7,Sig8,Sig9,Sig10,Sig11,Sig12,Sig13,Sig14,Sig15,Sig16,Sig17,Sig18,Sig19,Sig20,Sig21,Sig22,Sig23,Sig24,Sig25,Sig26,Sig27,Sig28,Sig29,Sig30
0.001284983446,2.7772077e-05,0.016832571989,0.0105,0.007537523174,0,1e-04,0.006619077216,0.0018,0,0,0.0019,0.005333651375,0,9e-04,0.004,0.001924978751,0.000458463822,2e-04,1.331626e-05,1e-04,0.000582017663,0.000199049174,0.013476821609,0.00720079041,0.001279106069,0.004730649426,0.000103366092,0.002618863169,0
0.000702134818,0.000279643862,0.013531441527,0.0097,0.007633226665,0,4e-04,0.006077702895,0.002,0,2e-04,0.0019,0.000912303471,0,3e-04,0.005,0.000709367774,0.00365422833,0.0028,0.000548144708,0,0.000825299647,0.000283776026,0.016105687737,0.004598473117,0.001214977303,0.001261644842,0.000144310792,0.00111151227,0
0.000506289594,1.9161576e-05,0.004176457524,0.0063,0.002613760399,0,6e-04,0.000656033433,0,0,8e-04,0,0.000285467331,0,4e-04,0.0028,3.517869e-06,0.005405774245,2e-04,0,0,0.000382114636,0,0.000797471998,0.000823709283,0.000207832588,0.000360856587,0,0.00152004695,0.0032461
0.001381542722,0.000312781573,0.024046390424,0.0094,0.009417097876,2e-04,3e-04,0.007805026957,0.0039,0,2e-04,0.0019,0.006383097568,0,0.0017,0.008,0.000953776334,0.00551960482,8e-04,0.000120730556,3e-04,0.001760645911,0.000195775338,0.010388665882,0.000196360325,0.002297026211,0.00026802623,0.000290999509,0.000139750691,0
0.000602122711,4.4838514e-05,0.011916844569,0.007,0.005559423089,0,0,0.003724567946,0.0011,0,0,0.0012,0.001349419584,2e-04,0.0022,0.0031,0.001296324191,0.000923879703,0.002,0.001339769321,4e-04,0,0,0.004945060708,0.004169655524,0.001320607475,0.001418166387,8.1591411e-05,0.000265759858,0.0073775
0.002393352209,1.4520103e-05,0.009823653397,0.0091,0.005388801221,0.003,4e-04,0.003046596953,0.0029,2e-04,2e-04,0.0011,0.000788807743,1e-04,5e-04,0.0032,0.000260760911,0.000648647922,0,0.001811151475,0.0042,0,0.000137501074,0.009369875774,0.002392804944,0.001845501071,0.001346716782,0.000105219031,0.000945012884,0.0065906
2.48534e-07,4.0665889e-05,0.00167105425,0.0062,0.001100589633,0,0,0.000321212793,0,0,0,0,8.1791214e-05,0,6e-04,0,4.377552e-06,0.000542839968,0,6.37538e-07,0,0.000214695851,0,0.00562572654,0.000418193916,0.000205060777,0,0,0,0.0015739
0.000890080731,0.000268429459,0.017914334306,0.006,0.006041247837,0.0017,0,0.005775663598,0.0044,4e-04,0,9e-04,0.002680123244,3e-04,0.0018,0.0029,0.001820392786,0.001376724888,0,0.001238264182,4e-04,0.000538438803,0,0.003055770064,0.001994012217,0.001225532856,0.004560685974,0.000159679354,0.004796744744,0
0.001874853199,0.037241853149,0.016041405438,0.0032,0.002681056961,0,2e-04,0.004117878837,0.0033,0,1e-04,0.0024,0.280234946548,0,9e-04,0.005,0.000392684657,0.001802969051,5e-04,2.4298469e-05,2e-04,0.000225490615,0.000230608944,0.010220857436,0.009798724567,0.004201896751,0.002870433721,0.000521370368,0.000820444889,0
0.002067418791,1.9413411e-05,0.020149920428,0.0105,0.007924048307,2e-04,0.001,0.003799649592,0.0025,0,0.0011,0.0027,0.063885286587,0,0.0026,0.0064,0.000655602418,0.007863006794,0.0011,0.00015199855,3e-04,0.00062869502,0.000165787009,0.007578365252,0.00326650715,0.002807761534,0.003107967569,0.00066732589,0.000444119287,0
0.000304897004,0.001625465457,0.002527910936,0.0031,0.001319075649,0,3e-04,2.5653018e-05,0,0,3e-04,0,0.009528486008,0,0,0,1.3641541e-05,0.001513223334,0,0,0,0.000395807994,0,0.001592714217,0.002057436753,6.197e-09,1.2810409e-05,0,0.000143297155,0.0019673
0.00315157446,0.066879899684,0.032673640762,0.005,0.006644595708,1e-04,7e-04,0.006247553738,0.0049,1e-04,8e-04,0.0015,0.330225481745,1e-04,0.0015,0.0169,0.002852380395,0.003567102065,0.0105,0.000683059976,3e-04,0.000257375147,0.000438955809,0.00610072719,0.01640091685,0.008019382986,0.002130587503,0.001245779535,0.001369869047,0
0.029514532745,0.007441556817,0.017872170732,0.012,0.021839187574,0.0312,0,0.018066687156,0.0093,0,0.0225,0.0121,0.001480180764,0.0293,0.0117,0.0135,0.009350488403,0.003825623912,0.0221,0.032858047272,0.0051,0.003113389695,0.019767154372,0.006315518136,0.020987618053,0.005907232039,0.013723285787,0.005433792471,0.005197221326,0.065119
0.014322747041,0.002726312428,0.008896034323,0.0075,0.012756105638,0.0163,0.0197,0.005650015029,0.0056,0.0032,0.1099,0.0054,4.0508707e-05,0.0321,0.0169,0.0076,0.004224289013,0.002465214261,0.0203,0.022196046913,0.0062,0.00152486029,0.081880579925,0.003844326917,0.013141283697,0.010626457816,0.005424306001,0.001815415488,0.00897646999,0.054397
0.171646931305,0.003322083281,0.00357270835,0.0028,0.016760177116,0.0908,1e-04,0.019265105465,0.0125,0.0126,0.0072,0.0019,0.000316594671,0.0496,0.0309,0.0035,0.009229213313,0.008463956886,0.0368,0.034572014703,0.0256,0.003625641201,0.009248715085,0.003110664425,0.019659894285,0.019930323239,0.006706429454,0.005432039331,0.03163899636,0.0204604
0.012623763151,0.003326528417,0.014797612209,0.0059,0.016477954692,0.0149,0.0043,0.020805967497,0.0076,0.0047,0.0639,0.0067,0,0.0277,0.0066,0.0101,0.005735961173,0.005605739927,0.0266,0.018819559611,0.003,0,0.033209652209,0.003420418673,0.005728519312,0.011334530552,0.004475614034,0.001629213189,0.004769666594,0.0219359
0.020896446965,0.015019506931,0.014395059491,0.021,0.022769209355,0.0085,0.0754,0.004865810021,0.0098,0.0012,0.031,0.0187,0.003647278451,0.006,0.0051,0.021,0.021265205902,0.009767511475,0.0438,0.011145185306,0.0034,0.007731349522,0.060572627805,0.006035447394,0.014333994691,0.006594444885,0.017438484778,0.004391532554,0.009126471767,0.0694472
0.01850170477,0.003516918098,0.008544781192,0.0144,0.017509476305,0.0099,0.1007,0.003980150431,0.0069,0.0024,0.1518,0.0094,0.001004229295,0.0167,0.0088,0.0098,0.003847235312,0.005654828462,0.0753,0.018152746866,0.0091,0.007110850526,0.186375634076,0,0.005936643659,0.006510631971,0.007144870207,0.002647660966,0.007067603037,0.0638403
0.095577217268,0.004979275715,0.00351846584,0.0076,0.012862237589,0.0901,0.0208,0.008338639182,0.0076,0.0109,0.0135,0.0046,0.000129202148,0.0293,0.0155,0.0016,0.013176112314,0.016183222964,0.0238,0.044384942487,0.0318,0.005502030965,0.015149082593,0.002924419074,0.011559391627,0.011904935324,0.007503561655,0.002284563551,0.019875180409,0.0173126
0.017113307642,0.008956552775,0.016075545712,0.0201,0.020429513385,0.0087,0.0788,0.018843627434,0.0097,0.0043,0.0816,0.0205,0.00061176997,0.0186,0.0096,0.0211,0.009648025316,0.005153318613,0.1159,0.013847136214,0.004,0.004169777241,0.156015396977,0.003971201575,0.013632596885,0.006238556327,0.007148027702,0.002423984267,0.001634058687,0.0342318
0.024943814154,0.006390807876,0.016127273332,0.0087,0.020038258645,0.0653,0,0.002261262686,0.0062,0,0.0261,0.0124,0.002934137577,0.0557,0.0476,0.0125,0.002068754725,0.002703068727,0.0374,0.056793947985,0.0163,0.001915370854,0.053282058965,0.023679051295,0.010038112013,0.009606515027,0.014215313743,0.003384240869,0.011638793032,0.0485934
0.027161494035,0.001995816784,0.008208632437,0.008,0.018022312238,0.0773,0.021,0.001616649187,0.0069,0.0134,0.0975,0.0092,0.002515171146,0.0618,0.1345,0.0092,0.000325483399,0.004199307536,0.0614,0.05442985727,0.0392,0.003229133547,0.162918343743,0.01591920184,0.006953875155,0.01950742672,0.020143646182,0.001687414029,0.003781751661,0.0494787
0.103570762296,0.000303020977,0.001212922866,0.0023,0.013193817648,0.1339,2e-04,0.0116067116,0.0088,0.027,0.009,0.0023,0.00320526455,0.0978,0.1829,9e-04,0.007511101358,0.011897360825,0.0278,0.004592688609,0.0019,0.003300598879,0.013046494744,0.012648077606,0.010468363027,0.022502717383,0.009368468496,0.00218930896,0.019684388045,0.0157387
0.017689854381,0.003265818188,0.010611649208,0.0082,0.019502915335,0.0524,0.0161,0.006284928996,0.0101,0.0152,0.0522,0.0115,0.001687730545,0.0555,0.08,0.0116,0.000925697167,0.001913380905,0.0917,0.049580863753,0.0166,0.00111405957,0.107590399754,0.018129778378,0.009823820735,0.017307472184,0.00758962595,0.001043993631,0.005761336823,0.0188865
0.014492099634,0.419941399594,0.008880209061,0.0035,0.010997560324,0.0074,0.1202,0.00718066854,0.005,0.0037,0.0302,0.0138,0.113842093163,0.0092,0.0112,0.0172,0.016100784572,0.014923391701,0.0218,0.01071032207,0.0064,0.002016721688,0.014558613696,0.026571894346,0.0110775208,0.011303288768,0.018757776459,0.007622257672,0.012076583098,0.0849892
0.017680775357,0.081972496144,0.013529572798,0.007,0.020644964803,0.0067,0.2887,0.004061032938,0.0084,0.0211,0.1589,0.0095,0.015024839001,0.0283,0.0156,0.0131,0.016779984064,0.00996274431,0.033,0.00817550977,0.0086,0.001990834246,0.043510446939,0.012055691082,0.00644878754,0.010807526975,0.007989184406,0.005116619241,0,0.090301
0.076002221712,0.047720186368,0.001705408858,0.0011,0.007534489574,0.0391,0.0992,0.00553512152,0.0047,0.2141,0.008,0.001,0.006102097956,0.0094,0.0104,0.0036,0.016272095596,0.011549715126,0.009,0.023163899202,0.0126,0.001498473091,0.002752640544,0.00536335968,0.014083416181,0.010364329328,0.004609130971,0.00191802811,0.015830196802,0.0151485
0.013761704021,0.228674918306,0.010304416928,0.0077,0.011787461775,0.0047,0.0844,0.012209070497,0.0096,0.0392,0.0954,0.009,0.028140661233,0.0229,0.0076,0.0193,0.01982741755,0.005398013994,0.0267,0.009540087238,0.0064,0.001182226502,0.024328785234,0.00553249918,0.012418585885,0.00724914536,0.011880932482,0.006193158626,0.0134621373,0.045544
0.004021520333,1.32377e-07,0.008428563566,0.0048,0.008902904323,6e-04,0.001,0.013365082811,0.0121,0,2e-04,0.0058,0.001243618346,0,0.0021,0.0081,0.00061300245,0.003037210804,0.0011,0.000574401358,0.0083,0.049619229712,0,0.001166747126,0.020430527125,0.004459339879,0.143076389009,0.000964030891,0,0.0075743
0.002371144163,0.000113069562,0.00737309667,0.0039,0.007399202496,0.0033,8e-04,0.012431202077,0.0042,2e-04,1e-04,0.0065,0.001060001878,8e-04,0.009,0.0073,0.001878587472,0.000811167214,0.0053,0.001971462059,0.0292,0.011666740464,0,1.5173057e-05,0.008892560661,0.012822242916,0.001464085387,0.003365667809,0.003049595749,0.003738
0.002810909959,0.000532929416,0.00735730002,0.01,0.011508051457,0,9e-04,0.014036657067,0.0068,0,7e-04,0.0046,0.00010255436,0,9e-04,0.008,0.001087349685,0.004503207138,0.0045,0.000190586616,0.0027,0.067915454213,0.000237418521,0.006332455573,0.00624194848,0.001172344272,0.001226280897,0.00178575365,0.003909981984,0.0065906
0.008360909345,0.000149110959,0.008753938991,0.003,0.011193623195,0.0053,0.0035,0.024109916596,0.0185,0.0012,3e-04,0.006,0.000971812099,9e-04,0.0079,0.0084,0.002045493651,0.002736523185,0.0033,0.007421103528,0.0043,0.01459991758,0,4.967216e-06,0.014850877622,0.003993137549,0.002535197951,0.0056530891,0.005105527437,0.0093447
0.001182587416,0.000154598981,0.00757132026,0.0075,0.005043163511,1e-04,0,0.012024217522,0.0055,0,4e-04,0.0017,0.000285158991,0,0.0016,0.0054,3.0079241e-05,0.000412346353,0.0043,4.5042364e-05,0,0.086898545516,0.000594528453,0.002766634838,0.026296323089,0.003561422681,0.330601017471,0.002566579967,0.001765447503,0.0053118
